Date,ADS_Index
1979:08:30,-0.58981
1979:08:31,-0.587464
1979:09:01,-0.584965
1979:09:02,-0.582027
1979:09:03,-0.5791
1979:09:04,-0.576185
1979:09:05,-0.573279
1979:09:06,-0.570382
1979:09:07,-0.567492
1979:09:08,-0.564609
1979:09:09,-0.56173
1979:09:10,-0.558095
1979:09:11,-0.553701
1979:09:12,-0.548547
1979:09:13,-0.542632
1979:09:14,-0.535951
1979:09:15,-0.528504
1979:09:16,-0.520286
1979:09:17,-0.511373
1979:09:18,-0.501759
1979:09:19,-0.491442
1979:09:20,-0.480417
1979:09:21,-0.46868
1979:09:22,-0.456227
1979:09:23,-0.443052
1979:09:24,-0.429226
1979:09:25,-0.414742
1979:09:26,-0.399596
1979:09:27,-0.383782
1979:09:28,-0.367293
1979:09:29,-0.350123
1979:09:30,-0.332264
1979:10:01,-0.312787
1979:10:02,-0.293594
1979:10:03,-0.274678
1979:10:04,-0.256031
1979:10:05,-0.237647
1979:10:06,-0.219517
1979:10:07,-0.201634
1979:10:08,-0.185812
1979:10:09,-0.172045
1979:10:10,-0.160327
1979:10:11,-0.150653
1979:10:12,-0.14302
1979:10:13,-0.137425
1979:10:14,-0.133865
1979:10:15,-0.130906
1979:10:16,-0.128547
1979:10:17,-0.126788
1979:10:18,-0.125626
1979:10:19,-0.125063
1979:10:20,-0.125098
1979:10:21,-0.12573
1979:10:22,-0.127899
1979:10:23,-0.131605
1979:10:24,-0.136849
1979:10:25,-0.143634
1979:10:26,-0.151962
1979:10:27,-0.161837
1979:10:28,-0.173263
1979:10:29,-0.186035
1979:10:30,-0.200159
1979:10:31,-0.215641
1979:11:01,-0.232486
1979:11:02,-0.249078
1979:11:03,-0.265425
1979:11:04,-0.281533
1979:11:05,-0.296426
1979:11:06,-0.310111
1979:11:07,-0.322591
1979:11:08,-0.333873
1979:11:09,-0.34396
1979:11:10,-0.352858
1979:11:11,-0.360568
1979:11:12,-0.367215
1979:11:13,-0.372801
1979:11:14,-0.377328
1979:11:15,-0.380798
1979:11:16,-0.383212
1979:11:17,-0.384571
1979:11:18,-0.384877
1979:11:19,-0.385561
1979:11:20,-0.386626
1979:11:21,-0.388071
1979:11:22,-0.389897
1979:11:23,-0.392105
1979:11:24,-0.394695
1979:11:25,-0.397668
1979:11:26,-0.40023
1979:11:27,-0.402383
1979:11:28,-0.404126
1979:11:29,-0.405461
1979:11:30,-0.406388
1979:12:01,-0.406908
1979:12:02,-0.406777
1979:12:03,-0.406131
1979:12:04,-0.404968
1979:12:05,-0.403288
1979:12:06,-0.401091
1979:12:07,-0.398375
1979:12:08,-0.39514
1979:12:09,-0.391383
1979:12:10,-0.387239
1979:12:11,-0.382705
1979:12:12,-0.37778
1979:12:13,-0.372462
1979:12:14,-0.366748
1979:12:15,-0.360636
1979:12:16,-0.354124
1979:12:17,-0.344304
1979:12:18,-0.331173
1979:12:19,-0.314724
1979:12:20,-0.294952
1979:12:21,-0.271849
1979:12:22,-0.245405
1979:12:23,-0.215611
1979:12:24,-0.187033
1979:12:25,-0.159661
1979:12:26,-0.133485
1979:12:27,-0.108493
1979:12:28,-0.0846757
1979:12:29,-0.0620241
1979:12:30,-0.040529
1979:12:31,-0.0198075
1980:01:01,0.000148775
1980:01:02,0.0170383
1980:01:03,0.0308676
1980:01:04,0.0416424
1980:01:05,0.0493667
1980:01:06,0.0540436
1980:01:07,0.057681
1980:01:08,0.0602803
1980:01:09,0.0618426
1980:01:10,0.0623685
1980:01:11,0.0618581
1980:01:12,0.0603113
1980:01:13,0.0577275
1980:01:14,0.0554781
1980:01:15,0.0535621
1980:01:16,0.0519789
1980:01:17,0.0507277
1980:01:18,0.0498082
1980:01:19,0.0492199
1980:01:20,0.0489627
1980:01:21,0.0456806
1980:01:22,0.0393724
1980:01:23,0.0300355
1980:01:24,0.0176664
1980:01:25,0.00226007
1980:01:26,-0.0161894
1980:01:27,-0.0376894
1980:01:28,-0.0611261
1980:01:29,-0.0865086
1980:01:30,-0.113847
1980:01:31,-0.143152
1980:02:01,-0.174435
1980:02:02,-0.205871
1980:02:03,-0.237472
1980:02:04,-0.267969
1980:02:05,-0.297374
1980:02:06,-0.325699
1980:02:07,-0.352955
1980:02:08,-0.379152
1980:02:09,-0.404301
1980:02:10,-0.428412
1980:02:11,-0.452896
1980:02:12,-0.477763
1980:02:13,-0.503023
1980:02:14,-0.528685
1980:02:15,-0.55476
1980:02:16,-0.581258
1980:02:17,-0.60819
1980:02:18,-0.634555
1980:02:19,-0.660365
1980:02:20,-0.685629
1980:02:21,-0.710358
1980:02:22,-0.734561
1980:02:23,-0.758247
1980:02:24,-0.781427
1980:02:25,-0.805565
1980:02:26,-0.83067
1980:02:27,-0.856754
1980:02:28,-0.883825
1980:02:29,-0.911894
1980:03:01,-0.940973
1980:03:02,-0.972147
1980:03:03,-1.00421
1980:03:04,-1.03716
1980:03:05,-1.07103
1980:03:06,-1.10582
1980:03:07,-1.14154
1980:03:08,-1.17822
1980:03:09,-1.21587
1980:03:10,-1.25428
1980:03:11,-1.29349
1980:03:12,-1.3335
1980:03:13,-1.37433
1980:03:14,-1.416
1980:03:15,-1.45852
1980:03:16,-1.50191
1980:03:17,-1.54671
1980:03:18,-1.59292
1980:03:19,-1.64058
1980:03:20,-1.6897
1980:03:21,-1.7403
1980:03:22,-1.79239
1980:03:23,-1.846
1980:03:24,-1.89952
1980:03:25,-1.95296
1980:03:26,-2.00634
1980:03:27,-2.05969
1980:03:28,-2.11302
1980:03:29,-2.16635
1980:03:30,-2.21972
1980:03:31,-2.27545
1980:04:01,-2.33355
1980:04:02,-2.39163
1980:04:03,-2.4497
1980:04:04,-2.50779
1980:04:05,-2.56592
1980:04:06,-2.62412
1980:04:07,-2.67833
1980:04:08,-2.72858
1980:04:09,-2.77489
1980:04:10,-2.81727
1980:04:11,-2.85575
1980:04:12,-2.89034
1980:04:13,-2.92105
1980:04:14,-2.95127
1980:04:15,-2.98102
1980:04:16,-3.01031
1980:04:17,-3.03914
1980:04:18,-3.06754
1980:04:19,-3.09551
1980:04:20,-3.12306
1980:04:21,-3.14972
1980:04:22,-3.17551
1980:04:23,-3.20043
1980:04:24,-3.22449
1980:04:25,-3.2477
1980:04:26,-3.27008
1980:04:27,-3.29163
1980:04:28,-3.31262
1980:04:29,-3.33308
1980:04:30,-3.353
1980:05:01,-3.3724
1980:05:02,-3.38994
1980:05:03,-3.40562
1980:05:04,-3.41947
1980:05:05,-3.43056
1980:05:06,-3.43891
1980:05:07,-3.44452
1980:05:08,-3.4474
1980:05:09,-3.44754
1980:05:10,-3.44494
1980:05:11,-3.43961
1980:05:12,-3.43095
1980:05:13,-3.41897
1980:05:14,-3.40365
1980:05:15,-3.385
1980:05:16,-3.36301
1980:05:17,-3.33766
1980:05:18,-3.30895
1980:05:19,-3.27934
1980:05:20,-3.24881
1980:05:21,-3.21735
1980:05:22,-3.18495
1980:05:23,-3.1516
1980:05:24,-3.11728
1980:05:25,-3.08199
1980:05:26,-3.04455
1980:05:27,-3.00496
1980:05:28,-2.9632
1980:05:29,-2.91925
1980:05:30,-2.8731
1980:05:31,-2.82473
1980:06:01,-2.77412
1980:06:02,-2.72506
1980:06:03,-2.67755
1980:06:04,-2.63157
1980:06:05,-2.58708
1980:06:06,-2.54409
1980:06:07,-2.50256
1980:06:08,-2.46249
1980:06:09,-2.42345
1980:06:10,-2.38542
1980:06:11,-2.34838
1980:06:12,-2.31234
1980:06:13,-2.27726
1980:06:14,-2.24314
1980:06:15,-2.20996
1980:06:16,-2.17656
1980:06:17,-2.14295
1980:06:18,-2.10909
1980:06:19,-2.07499
1980:06:20,-2.04062
1980:06:21,-2.00597
1980:06:22,-1.97103
1980:06:23,-1.9348
1980:06:24,-1.89725
1980:06:25,-1.85838
1980:06:26,-1.81818
1980:06:27,-1.77661
1980:06:28,-1.73368
1980:06:29,-1.68935
1980:06:30,-1.647
1980:07:01,-1.6066
1980:07:02,-1.56754
1980:07:03,-1.5298
1980:07:04,-1.49336
1980:07:05,-1.45821
1980:07:06,-1.42434
1980:07:07,-1.39166
1980:07:08,-1.36017
1980:07:09,-1.32986
1980:07:10,-1.30071
1980:07:11,-1.27271
1980:07:12,-1.24585
1980:07:13,-1.22013
1980:07:14,-1.19192
1980:07:15,-1.16122
1980:07:16,-1.12803
1980:07:17,-1.09232
1980:07:18,-1.05408
1980:07:19,-1.01329
1980:07:20,-0.969951
1980:07:21,-0.925908
1980:07:22,-0.881148
1980:07:23,-0.835651
1980:07:24,-0.789402
1980:07:25,-0.74238
1980:07:26,-0.694569
1980:07:27,-0.645949
1980:07:28,-0.595563
1980:07:29,-0.543393
1980:07:30,-0.489418
1980:07:31,-0.433615
1980:08:01,-0.375964
1980:08:02,-0.31842
1980:08:03,-0.260959
1980:08:04,-0.205633
1980:08:05,-0.15242
1980:08:06,-0.101299
1980:08:07,-0.0522503
1980:08:08,-0.00525395
1980:08:09,0.0397082
1980:08:10,0.082654
1980:08:11,0.124864
1980:08:12,0.166354
1980:08:13,0.207142
1980:08:14,0.247242
1980:08:15,0.286671
1980:08:16,0.325445
1980:08:17,0.363578
1980:08:18,0.40088
1980:08:19,0.437367
1980:08:20,0.473052
1980:08:21,0.50795
1980:08:22,0.542074
1980:08:23,0.575438
1980:08:24,0.608055
1980:08:25,0.640085
1980:08:26,0.671541
1980:08:27,0.702435
1980:08:28,0.73278
1980:08:29,0.762587
1980:08:30,0.791868
1980:08:31,0.820635
1980:09:01,0.849773
1980:09:02,0.879343
1980:09:03,0.909356
1980:09:04,0.939824
1980:09:05,0.970758
1980:09:06,1.00217
1980:09:07,1.03408
1980:09:08,1.06525
1980:09:09,1.09571
1980:09:10,1.12546
1980:09:11,1.15452
1980:09:12,1.1829
1980:09:13,1.2106
1980:09:14,1.23765
1980:09:15,1.26368
1980:09:16,1.28871
1980:09:17,1.31274
1980:09:18,1.3358
1980:09:19,1.35787
1980:09:20,1.37899
1980:09:21,1.39914
1980:09:22,1.41947
1980:09:23,1.43997
1980:09:24,1.46066
1980:09:25,1.48154
1980:09:26,1.50262
1980:09:27,1.52392
1980:09:28,1.54543
1980:09:29,1.56723
1980:09:30,1.58933
1980:10:01,1.61173
1980:10:02,1.6332
1980:10:03,1.65374
1980:10:04,1.67336
1980:10:05,1.69207
1980:10:06,1.70926
1980:10:07,1.72492
1980:10:08,1.73907
1980:10:09,1.75172
1980:10:10,1.76287
1980:10:11,1.77251
1980:10:12,1.78067
1980:10:13,1.787
1980:10:14,1.79152
1980:10:15,1.79422
1980:10:16,1.79511
1980:10:17,1.79418
1980:10:18,1.79144
1980:10:19,1.78689
1980:10:20,1.78117
1980:10:21,1.77428
1980:10:22,1.76622
1980:10:23,1.75699
1980:10:24,1.74658
1980:10:25,1.73499
1980:10:26,1.72221
1980:10:27,1.70858
1980:10:28,1.69411
1980:10:29,1.67877
1980:10:30,1.66257
1980:10:31,1.6455
1980:11:01,1.62756
1980:11:02,1.60953
1980:11:03,1.59081
1980:11:04,1.57139
1980:11:05,1.55126
1980:11:06,1.53042
1980:11:07,1.50886
1980:11:08,1.48656
1980:11:09,1.46352
1980:11:10,1.44115
1980:11:11,1.41944
1980:11:12,1.39839
1980:11:13,1.37798
1980:11:14,1.3582
1980:11:15,1.33905
1980:11:16,1.32053
1980:11:17,1.3004
1980:11:18,1.27866
1980:11:19,1.2553
1980:11:20,1.23031
1980:11:21,1.20369
1980:11:22,1.17541
1980:11:23,1.14548
1980:11:24,1.11577
1980:11:25,1.08627
1980:11:26,1.05697
1980:11:27,1.02786
1980:11:28,0.998916
1980:11:29,0.970141
1980:11:30,0.941518
1980:12:01,0.912576
1980:12:02,0.88409
1980:12:03,0.856049
1980:12:04,0.828441
1980:12:05,0.801256
1980:12:06,0.774483
1980:12:07,0.748112
1980:12:08,0.721797
1980:12:09,0.695528
1980:12:10,0.669295
1980:12:11,0.643087
1980:12:12,0.616894
1980:12:13,0.590707
1980:12:14,0.564513
1980:12:15,0.53837
1980:12:16,0.512267
1980:12:17,0.486192
1980:12:18,0.460137
1980:12:19,0.434091
1980:12:20,0.408044
1980:12:21,0.381985
1980:12:22,0.355337
1980:12:23,0.328089
1980:12:24,0.300231
1980:12:25,0.271752
1980:12:26,0.24264
1980:12:27,0.212885
1980:12:28,0.182473
1980:12:29,0.152444
1980:12:30,0.122784
1980:12:31,0.0934817
1981:01:01,0.0645261
1981:01:02,0.0367053
1981:01:03,0.0100085
1981:01:04,-0.0155749
1981:01:05,-0.0401536
1981:01:06,-0.0637373
1981:01:07,-0.0863352
1981:01:08,-0.107956
1981:01:09,-0.128609
1981:01:10,-0.148301
1981:01:11,-0.167041
1981:01:12,-0.185159
1981:01:13,-0.202661
1981:01:14,-0.219554
1981:01:15,-0.235845
1981:01:16,-0.251541
1981:01:17,-0.266647
1981:01:18,-0.28117
1981:01:19,-0.29635
1981:01:20,-0.312193
1981:01:21,-0.328706
1981:01:22,-0.345895
1981:01:23,-0.363766
1981:01:24,-0.382328
1981:01:25,-0.401586
1981:01:26,-0.419415
1981:01:27,-0.435824
1981:01:28,-0.450816
1981:01:29,-0.4644
1981:01:30,-0.47658
1981:01:31,-0.487361
1981:02:01,-0.496747
1981:02:02,-0.505155
1981:02:03,-0.51259
1981:02:04,-0.519053
1981:02:05,-0.524547
1981:02:06,-0.529075
1981:02:07,-0.532637
1981:02:08,-0.535237
1981:02:09,-0.536784
1981:02:10,-0.53728
1981:02:11,-0.536724
1981:02:12,-0.535117
1981:02:13,-0.532457
1981:02:14,-0.528744
1981:02:15,-0.523977
1981:02:16,-0.5176
1981:02:17,-0.509613
1981:02:18,-0.500011
1981:02:19,-0.488791
1981:02:20,-0.475948
1981:02:21,-0.461478
1981:02:22,-0.445375
1981:02:23,-0.428463
1981:02:24,-0.410737
1981:02:25,-0.392188
1981:02:26,-0.372811
1981:02:27,-0.352597
1981:02:28,-0.331538
1981:03:01,-0.309626
1981:03:02,-0.290138
1981:03:03,-0.273069
1981:03:04,-0.258409
1981:03:05,-0.246155
1981:03:06,-0.2363
1981:03:07,-0.228842
1981:03:08,-0.223777
1981:03:09,-0.220039
1981:03:10,-0.217627
1981:03:11,-0.216539
1981:03:12,-0.216776
1981:03:13,-0.218338
1981:03:14,-0.221224
1981:03:15,-0.225437
1981:03:16,-0.231255
1981:03:17,-0.238679
1981:03:18,-0.247714
1981:03:19,-0.258363
1981:03:20,-0.270629
1981:03:21,-0.284518
1981:03:22,-0.300035
1981:03:23,-0.31639
1981:03:24,-0.33359
1981:03:25,-0.351641
1981:03:26,-0.370551
1981:03:27,-0.390327
1981:03:28,-0.410976
1981:03:29,-0.432508
1981:03:30,-0.455207
1981:03:31,-0.479081
1981:04:01,-0.504141
1981:04:02,-0.527579
1981:04:03,-0.549407
1981:04:04,-0.569631
1981:04:05,-0.588261
1981:04:06,-0.606492
1981:04:07,-0.624332
1981:04:08,-0.641788
1981:04:09,-0.658867
1981:04:10,-0.675575
1981:04:11,-0.691919
1981:04:12,-0.707906
1981:04:13,-0.722807
1981:04:14,-0.736629
1981:04:15,-0.749378
1981:04:16,-0.761058
1981:04:17,-0.771675
1981:04:18,-0.781231
1981:04:19,-0.789731
1981:04:20,-0.795012
1981:04:21,-0.797075
1981:04:22,-0.795921
1981:04:23,-0.791551
1981:04:24,-0.783961
1981:04:25,-0.77315
1981:04:26,-0.759113
1981:04:27,-0.744821
1981:04:28,-0.73027
1981:04:29,-0.715453
1981:04:30,-0.700365
1981:05:01,-0.684999
1981:05:02,-0.670775
1981:05:03,-0.657686
1981:05:04,-0.644247
1981:05:05,-0.630452
1981:05:06,-0.616297
1981:05:07,-0.601774
1981:05:08,-0.586879
1981:05:09,-0.571606
1981:05:10,-0.555948
1981:05:11,-0.540738
1981:05:12,-0.525969
1981:05:13,-0.511635
1981:05:14,-0.497732
1981:05:15,-0.484252
1981:05:16,-0.471192
1981:05:17,-0.458545
1981:05:18,-0.445854
1981:05:19,-0.433113
1981:05:20,-0.420318
1981:05:21,-0.407462
1981:05:22,-0.394542
1981:05:23,-0.381552
1981:05:24,-0.368487
1981:05:25,-0.355284
1981:05:26,-0.341939
1981:05:27,-0.328446
1981:05:28,-0.3148
1981:05:29,-0.300995
1981:05:30,-0.287026
1981:05:31,-0.272888
1981:06:01,-0.258153
1981:06:02,-0.24318
1981:06:03,-0.227965
1981:06:04,-0.212501
1981:06:05,-0.196781
1981:06:06,-0.180801
1981:06:07,-0.164554
1981:06:08,-0.148641
1981:06:09,-0.133058
1981:06:10,-0.117798
1981:06:11,-0.102854
1981:06:12,-0.0882221
1981:06:13,-0.0738949
1981:06:14,-0.0598674
1981:06:15,-0.045536
1981:06:16,-0.0308951
1981:06:17,-0.0159389
1981:06:18,-0.000661571
1981:06:19,0.014943
1981:06:20,0.0308808
1981:06:21,0.0471583
1981:06:22,0.0637615
1981:06:23,0.080697
1981:06:24,0.0979714
1981:06:25,0.115592
1981:06:26,0.133565
1981:06:27,0.151897
1981:06:28,0.170597
1981:06:29,0.190014
1981:06:30,0.210157
1981:07:01,0.231033
1981:07:02,0.251113
1981:07:03,0.270404
1981:07:04,0.288915
1981:07:05,0.306652
1981:07:06,0.321387
1981:07:07,0.333124
1981:07:08,0.34187
1981:07:09,0.347627
1981:07:10,0.350398
1981:07:11,0.350183
1981:07:12,0.346983
1981:07:13,0.342479
1981:07:14,0.336668
1981:07:15,0.329548
1981:07:16,0.321116
1981:07:17,0.31137
1981:07:18,0.300305
1981:07:19,0.287917
1981:07:20,0.27297
1981:07:21,0.255458
1981:07:22,0.235375
1981:07:23,0.212712
1981:07:24,0.187461
1981:07:25,0.159612
1981:07:26,0.129153
1981:07:27,0.100196
1981:07:28,0.0727301
1981:07:29,0.0467439
1981:07:30,0.0222273
1981:07:31,-0.000829307
1981:08:01,-0.022435
1981:08:02,-0.0406406
1981:08:03,-0.0597881
1981:08:04,-0.0798849
1981:08:05,-0.100939
1981:08:06,-0.122959
1981:08:07,-0.145953
1981:08:08,-0.16993
1981:08:09,-0.1949
1981:08:10,-0.219928
1981:08:11,-0.245023
1981:08:12,-0.270195
1981:08:13,-0.295455
1981:08:14,-0.320812
1981:08:15,-0.346276
1981:08:16,-0.371857
1981:08:17,-0.397684
1981:08:18,-0.423768
1981:08:19,-0.450118
1981:08:20,-0.476744
1981:08:21,-0.503659
1981:08:22,-0.530871
1981:08:23,-0.558392
1981:08:24,-0.585129
1981:08:25,-0.611094
1981:08:26,-0.636297
1981:08:27,-0.660747
1981:08:28,-0.684455
1981:08:29,-0.707428
1981:08:30,-0.729678
1981:08:31,-0.750983
1981:09:01,-0.771351
1981:09:02,-0.790911
1981:09:03,-0.809669
1981:09:04,-0.827633
1981:09:05,-0.84481
1981:09:06,-0.861207
1981:09:07,-0.878678
1981:09:08,-0.89723
1981:09:09,-0.916871
1981:09:10,-0.937608
1981:09:11,-0.95945
1981:09:12,-0.982405
1981:09:13,-1.00648
1981:09:14,-1.02992
1981:09:15,-1.05272
1981:09:16,-1.0749
1981:09:17,-1.09646
1981:09:18,-1.11742
1981:09:19,-1.13778
1981:09:20,-1.15755
1981:09:21,-1.17696
1981:09:22,-1.19601
1981:09:23,-1.21471
1981:09:24,-1.23307
1981:09:25,-1.2511
1981:09:26,-1.2688
1981:09:27,-1.28618
1981:09:28,-1.30406
1981:09:29,-1.32244
1981:09:30,-1.34134
1981:10:01,-1.36076
1981:10:02,-1.37996
1981:10:03,-1.39896
1981:10:04,-1.41776
1981:10:05,-1.43621
1981:10:06,-1.4543
1981:10:07,-1.47206
1981:10:08,-1.48948
1981:10:09,-1.50657
1981:10:10,-1.52334
1981:10:11,-1.5398
1981:10:12,-1.55624
1981:10:13,-1.57265
1981:10:14,-1.58906
1981:10:15,-1.60546
1981:10:16,-1.62187
1981:10:17,-1.63828
1981:10:18,-1.65471
1981:10:19,-1.67117
1981:10:20,-1.68769
1981:10:21,-1.70425
1981:10:22,-1.72087
1981:10:23,-1.73756
1981:10:24,-1.75433
1981:10:25,-1.77117
1981:10:26,-1.78652
1981:10:27,-1.8004
1981:10:28,-1.8128
1981:10:29,-1.82374
1981:10:30,-1.83321
1981:10:31,-1.84122
1981:11:01,-1.84777
1981:11:02,-1.85433
1981:11:03,-1.86088
1981:11:04,-1.86744
1981:11:05,-1.87401
1981:11:06,-1.88058
1981:11:07,-1.88717
1981:11:08,-1.89377
1981:11:09,-1.90026
1981:11:10,-1.90664
1981:11:11,-1.91291
1981:11:12,-1.91907
1981:11:13,-1.92513
1981:11:14,-1.93109
1981:11:15,-1.93695
1981:11:16,-1.94525
1981:11:17,-1.95601
1981:11:18,-1.96922
1981:11:19,-1.98488
1981:11:20,-2.00302
1981:11:21,-2.02362
1981:11:22,-2.04671
1981:11:23,-2.06596
1981:11:24,-2.0814
1981:11:25,-2.09302
1981:11:26,-2.10084
1981:11:27,-2.10484
1981:11:28,-2.10504
1981:11:29,-2.10143
1981:11:30,-2.09763
1981:12:01,-2.09364
1981:12:02,-2.0901
1981:12:03,-2.08701
1981:12:04,-2.08437
1981:12:05,-2.08218
1981:12:06,-2.08044
1981:12:07,-2.07972
1981:12:08,-2.08004
1981:12:09,-2.08138
1981:12:10,-2.08375
1981:12:11,-2.08715
1981:12:12,-2.09158
1981:12:13,-2.09704
1981:12:14,-2.10378
1981:12:15,-2.11179
1981:12:16,-2.12109
1981:12:17,-2.13167
1981:12:18,-2.14353
1981:12:19,-2.15669
1981:12:20,-2.17115
1981:12:21,-2.18562
1981:12:22,-2.20011
1981:12:23,-2.21463
1981:12:24,-2.22918
1981:12:25,-2.24376
1981:12:26,-2.25838
1981:12:27,-2.27306
1981:12:28,-2.29132
1981:12:29,-2.31317
1981:12:30,-2.33862
1981:12:31,-2.36768
1982:01:01,-2.40037
1982:01:02,-2.43117
1982:01:03,-2.4601
1982:01:04,-2.48223
1982:01:05,-2.49757
1982:01:06,-2.50611
1982:01:07,-2.50787
1982:01:08,-2.50284
1982:01:09,-2.49102
1982:01:10,-2.47242
1982:01:11,-2.45175
1982:01:12,-2.42901
1982:01:13,-2.40419
1982:01:14,-2.37728
1982:01:15,-2.34827
1982:01:16,-2.31716
1982:01:17,-2.28391
1982:01:18,-2.24263
1982:01:19,-2.19328
1982:01:20,-2.13585
1982:01:21,-2.07033
1982:01:22,-1.99667
1982:01:23,-1.91486
1982:01:24,-1.82486
1982:01:25,-1.72902
1982:01:26,-1.62729
1982:01:27,-1.51965
1982:01:28,-1.40603
1982:01:29,-1.28641
1982:01:30,-1.16073
1982:01:31,-1.02894
1982:02:01,-0.892963
1982:02:02,-0.765076
1982:02:03,-0.645232
1982:02:04,-0.533383
1982:02:05,-0.429486
1982:02:06,-0.3335
1982:02:07,-0.245386
1982:02:08,-0.166068
1982:02:09,-0.0955152
1982:02:10,-0.0336995
1982:02:11,0.0194034
1982:02:12,0.0638144
1982:02:13,0.0995509
1982:02:14,0.126627
1982:02:15,0.148921
1982:02:16,0.166442
1982:02:17,0.179196
1982:02:18,0.187188
1982:02:19,0.190423
1982:02:20,0.1889
1982:02:21,0.18262
1982:02:22,0.169213
1982:02:23,0.148673
1982:02:24,0.120993
1982:02:25,0.0861614
1982:02:26,0.044165
1982:02:27,-0.00501287
1982:02:28,-0.0613917
1982:03:01,-0.123057
1982:03:02,-0.181967
1982:03:03,-0.238145
1982:03:04,-0.291613
1982:03:05,-0.342392
1982:03:06,-0.390503
1982:03:07,-0.435963
1982:03:08,-0.480837
1982:03:09,-0.525144
1982:03:10,-0.568901
1982:03:11,-0.612124
1982:03:12,-0.654831
1982:03:13,-0.697039
1982:03:14,-0.738764
1982:03:15,-0.778489
1982:03:16,-0.816228
1982:03:17,-0.851998
1982:03:18,-0.885811
1982:03:19,-0.917682
1982:03:20,-0.947623
1982:03:21,-0.975646
1982:03:22,-1.00181
1982:03:23,-1.02612
1982:03:24,-1.04859
1982:03:25,-1.06923
1982:03:26,-1.08805
1982:03:27,-1.10505
1982:03:28,-1.12024
1982:03:29,-1.13422
1982:03:30,-1.14697
1982:03:31,-1.15852
1982:04:01,-1.16886
1982:04:02,-1.17808
1982:04:03,-1.18618
1982:04:04,-1.19316
1982:04:05,-1.1989
1982:04:06,-1.2034
1982:04:07,-1.20665
1982:04:08,-1.20867
1982:04:09,-1.20944
1982:04:10,-1.20897
1982:04:11,-1.20726
1982:04:12,-1.20407
1982:04:13,-1.1994
1982:04:14,-1.19326
1982:04:15,-1.18562
1982:04:16,-1.17651
1982:04:17,-1.1659
1982:04:18,-1.1538
1982:04:19,-1.14113
1982:04:20,-1.12788
1982:04:21,-1.11406
1982:04:22,-1.09965
1982:04:23,-1.08465
1982:04:24,-1.06905
1982:04:25,-1.05285
1982:04:26,-1.03617
1982:04:27,-1.01901
1982:04:28,-1.00136
1982:04:29,-0.98321
1982:04:30,-0.96456
1982:05:01,-0.9454
1982:05:02,-0.928445
1982:05:03,-0.912783
1982:05:04,-0.898408
1982:05:05,-0.885314
1982:05:06,-0.873496
1982:05:07,-0.862949
1982:05:08,-0.85367
1982:05:09,-0.845655
1982:05:10,-0.839201
1982:05:11,-0.834307
1982:05:12,-0.830971
1982:05:13,-0.829191
1982:05:14,-0.828967
1982:05:15,-0.830298
1982:05:16,-0.833185
1982:05:17,-0.837631
1982:05:18,-0.843637
